Year,LandslideID,Zone,QuadratID,Species_Jp,Coverage_%,Max_H_cm,Species type,Moisture type
2003,482,Initiation,C,Aomizu,1,5,Forest species,Wet
2003,482,Initiation,C,Sugina,5,10,Open land species,Dry
2003,482,Initiation,C,Tanimitsuba,1,20,Forest species,Wet
2003,482,Initiation,C,Suge SP,1,10,Unknown,Unknown
2003,482,Initiation,C,Suge SP2,1,20,Unknown,Unknown
2003,482,Initiation,C,Kitsurifune,1,5,Forest species,Wet
2003,482,Initiation,C,Koichiyakusou,1,5,Forest species,Moderate
2003,482,Initiation,C,Mizunara,1,15,Woody species,Woody species
2003,482,Initiation,D,Hangonsou,30,140,Open land species,Dry
2003,482,Initiation,D,Akitabuki,20,40,Generalist species,Moderate
2003,482,Initiation,D,Yabuninjin,5,5,Forest species,Wet
2003,482,Initiation,D,Konronsou,1,15,Forest species,Wet
2003,482,Initiation,D,Yabumame,10,10,Open land species,Moderate
2003,482,Initiation,D,Sugina,5,15,Open land species,Dry
2003,482,Initiation,D,Aomizu,1,5,Forest species,Wet
2003,482,Initiation,D,Ezo ichigo,1,40,Woody species,Woody species
2003,482,Initiation,D,Nekonomeso,1,5,Forest species,Wet
2003,482,Transport,A,Hangonsou,25,160,Open land species,Dry
2003,482,Transport,A,Miyakozasa,10,60,Generalist species,Moderate
2003,482,Transport,A,Akitabuki,10,40,Generalist species,Moderate
2003,482,Transport,A,Futarishizuka,10,40,Forest species,Wet
2003,482,Transport,A,Mizosoba,1,5,Generalist species,Wet
2003,482,Transport,A,Akaso,1,15,Forest species,Wet
2003,482,Transport,A,Momijigasa,1,15,Forest species,Wet
2003,482,Transport,A,Harutade,5,30,Open land species,Dry
2003,482,Transport,A,Harujion,1,40,Open land species,Moderate
2003,482,Transport,A,Yabuninjin,5,10,Forest species,Wet
2003,482,Transport,A,Kikumugura,5,15,Forest species,Moderate
2003,482,Transport,A,Yabumame,10,10,Open land species,Moderate
2003,482,Transport,A,Irakusa,5,10,Forest species,Wet
2003,482,Transport,A,Matatabi,5,10,Woody species,Woody species
2003,482,Transport,A,Tachitsubo violets,1,5,Open land species,Dry
2003,482,Transport,A,Konronsou,1,5,Forest species,Wet
2003,482,Transport,A,Aomizu,5,30,Forest species,Wet
2003,482,Transport,A,Suge SP,30,10,Unknown,Unknown
2003,482,Transport,A,Otokoeshi,10,10,Open land species,Moderate
2003,482,Transport,A,Yamamomiji,1,10,Woody species,Woody species
2003,482,Transport,A,Poaceae SP,1,60,Unknown,Unknown
2003,482,Transport,A,Yamabudou,1,10,Woody species,Woody species
2003,482,Transport,B,Akitabuki,10,40,Generalist species,Moderate
2003,482,Transport,B,Mizosoba,30,30,Generalist species,Wet
2003,482,Transport,B,Harutade,15,20,Open land species,Dry
2003,482,Transport,B,Miyakozasa,1,40,Generalist species,Moderate
2003,482,Transport,B,Aomizu,10,30,Forest species,Wet
2003,482,Transport,B,Irakusa,5,10,Forest species,Wet
2003,482,Transport,B,Yabuninjin,1,15,Forest species,Wet
2003,482,Transport,B,Konronsou,1,15,Forest species,Wet
2003,482,Transport,B,Suge SP,5,20,Unknown,Unknown
2003,482,Transport,B,Yabumame,1,5,Open land species,Moderate
2003,482,Transport,B,Sugina,1,10,Open land species,Dry
2003,482,Transport,C,Akitabuki,15,60,Generalist species,Moderate
2003,482,Transport,C,Harutade,15,20,Open land species,Dry
2003,482,Transport,C,Seitakaawadachisou,1,20,Open land species,Dry
2003,482,Transport,C,Mizosoba,1,20,Generalist species,Wet
2003,482,Transport,C,Yabumame,1,5,Open land species,Moderate
2003,482,Transport,C,Yabuninjin,1,1,Forest species,Wet
2003,482,Transport,C,Shirobanano hebiichigo,5,5,Woody species,Woody species
2003,482,Transport,C,Aomizu,1,5,Forest species,Wet
2003,482,Transport,C,Konronsou,1,10,Forest species,Wet
2003,482,Transport,C,Otokoeshi,1,5,Open land species,Moderate
2003,482,Transport,C,Kurobiitaya,1,20,Woody species,Woody species
2003,482,Transport,C,Suge SP,1,5,Unknown,Unknown
2003,482,Transport,C,Suge SP2,5,10,Unknown,Unknown
2003,482,Transport,D,Akitabuki,40,60,Generalist species,Moderate
2003,482,Transport,D,Mizosoba,10,30,Generalist species,Wet
2003,482,Transport,D,Harutade,10,30,Open land species,Dry
2003,482,Transport,D,Irakusa,1,10,Forest species,Wet
2003,482,Transport,D,Aomizu,5,10,Forest species,Wet
2003,482,Transport,D,Momijigasa,1,10,Forest species,Wet
2003,482,Transport,D,Yabuninjin,1,5,Forest species,Wet
2003,482,Transport,D,Daikonsou,5,10,Forest species,Wet
2003,482,Transport,D,Suge SP,1,10,Unknown,Unknown
2003,482,Transport,D,Koichiyakusou,1,1,Forest species,Moderate
2003,482,Transport,D,Okukuruma Mugura,1,10,Forest species,Wet
2003,482,Transport,D,Kourai Tennanshou,1,5,Forest species,Moderate
2003,482,Transport,D,Miyakozasa,1,20,Generalist species,Moderate
2003,482,Transport,D,Hangonsou,1,15,Open land species,Dry
2003,482,Deposition,A,Akitabuki,25,60,Generalist species,Moderate
2003,482,Deposition,A,Mizosoba,10,20,Generalist species,Wet
2003,482,Deposition,A,Harutade,5,20,Open land species,Dry
2003,482,Deposition,A,Irakusa,5,20,Forest species,Wet
2003,482,Deposition,A,Aomizu,20,20,Forest species,Wet
2003,482,Deposition,A,Mizuhiki,5,5,Forest species,Wet
2003,482,Deposition,A,Momijigasa,1,10,Forest species,Wet
2003,482,Deposition,A,Yabuninjin,15,15,Forest species,Wet
2003,482,Deposition,A,Okukuruma Mugura,10,15,Forest species,Wet
2003,482,Deposition,A,Mizohoozuki,1,15,Generalist species,Wet
2003,482,Deposition,A,Daikonsou,1,15,Forest species,Wet
2003,482,Deposition,A,Kakidoshi,1,5,Open land species,Moderate
2003,482,Deposition,B,Hangonsou,15,140,Open land species,Dry
2003,482,Deposition,B,Akitabuki,15,20,Generalist species,Moderate
2003,482,Deposition,B,Harutade,15,20,Open land species,Dry
2003,482,Deposition,B,Aomizu,5,15,Forest species,Wet
2003,482,Deposition,B,Irakusa,5,20,Forest species,Wet
2003,482,Deposition,B,Yabuninjin,5,15,Forest species,Wet
2003,482,Deposition,B,Momijigasa,5,10,Forest species,Wet
2003,482,Deposition,B,Mizosoba,10,20,Generalist species,Wet
2003,482,Deposition,B,Mizuhiki,1,10,Forest species,Wet
2003,482,Deposition,B,Fukkisou,1,20,Woody species,Woody species
2003,482,Deposition,B,Daikonsou,1,10,Forest species,Wet
2003,482,Deposition,B,Kitsurifune,1,10,Forest species,Wet
2003,482,Deposition,B,Yachidamo,1,10,Woody species,Woody species
2003,482,Deposition,B,Matatabi,1,10,Woody species,Woody species
2003,482,Deposition,B,Yabumame,1,5,Open land species,Moderate
2003,482,Deposition,C,Miyakozasa,70,60,Generalist species,Moderate
2003,482,Deposition,C,Fukkisou,5,30,Woody species,Woody species
2003,482,Deposition,C,Yabuninjin,5,20,Forest species,Wet
2003,482,Deposition,C,Harutade,5,40,Open land species,Dry
2003,482,Deposition,C,Momijigasa,5,10,Forest species,Wet
2003,482,Deposition,C,Aomizu,20,20,Forest species,Wet
2003,482,Deposition,C,Irakusa,5,10,Forest species,Wet
2003,482,Deposition,C,Matatabi,1,10,Woody species,Woody species
2003,482,Deposition,C,Okukuruma Mugura,1,10,Forest species,Wet
2003,482,Deposition,C,Daikonsou,1,10,Forest species,Wet
2003,482,Deposition,C,Mizuhiki,1,20,Forest species,Wet
2003,482,Deposition,C,Suge SP,10,30,Unknown,Unknown
2003,482,Deposition,C,Mizosoba,1,15,Generalist species,Wet
2003,482,Deposition,C,Yamamomiji,1,10,Woody species,Woody species
2003,482,Deposition,C,Nomurasaki,1,60,Open land species,Dry
2003,482,Deposition,C,Shirobanano hebiichigo,1,5,Woody species,Woody species
2003,482,Deposition,C,Konronsou,1,10,Forest species,Wet
2003,482,Deposition,D,Hangonsou,20,140,Open land species,Dry
2003,482,Deposition,D,Seitakaawadachisou,1,10,Open land species,Dry
2003,482,Deposition,D,Harutade,10,30,Open land species,Dry
2003,482,Deposition,D,Momijigasa,5,30,Forest species,Wet
2003,482,Deposition,D,Okukuruma Mugura,5,15,Forest species,Wet
2003,482,Deposition,D,Yabuninjin,1,10,Forest species,Wet
2003,482,Deposition,D,Daikonsou,5,10,Forest species,Wet
2003,482,Deposition,D,Mizosoba,5,10,Generalist species,Wet
2003,482,Deposition,D,Mizuhiki,1,15,Forest species,Wet
2003,482,Deposition,D,Aomizu,10,15,Forest species,Wet
2003,482,Deposition,D,Inutoubana,1,10,Forest species,Wet
2003,482,Deposition,D,Akitabuki,5,40,Generalist species,Moderate
2003,482,Deposition,D,Suge SP,20,30,Unknown,Unknown
2003,482,Deposition,D,Konronsou,1,10,Forest species,Wet
2003,482,Deposition,D,Koichiyakusou,1,1,Forest species,Moderate
2003,482,Deposition,D,Yabumame,1,10,Open land species,Moderate
2003,482,Deposition,D,Irakusa,1,10,Forest species,Wet
2003,482,Deposition,D,Chishimaazami,1,10,Open land species,Moderate
2003,482,Deposition,D,Tachitsubo violets,1,5,Open land species,Dry
1981,23,Initiation,A,Miyakozasa,10,50,Generalist species,Moderate
1981,23,Initiation,A,Kumaichigo,5,20,Woody species,Woody species
1981,23,Initiation,A,Yabumame,5,20,Open land species,Moderate
1981,23,Initiation,A,Ooawadachisou,10,80,Open land species,Dry
1981,23,Initiation,A,Harujion,5,40,Open land species,Moderate
1981,23,Initiation,A,Harutade,1,60,Open land species,Dry
1981,23,Initiation,A,Naginata Koju,10,70,Open land species,Dry
1981,23,Initiation,A,Akitabuki,5,20,Generalist species,Moderate
1981,23,Initiation,A,Shirotsumekusa,5,10,Open land species,Dry
1981,23,Initiation,A,Tanisoba,5,20,Open land species,Wet
1981,23,Initiation,A,Aomizu,5,20,Forest species,Wet
1981,23,Initiation,A,Hangonsou,5,10,Open land species,Dry
1981,23,Initiation,A,Oobako,1,10,Open land species,Dry
1981,23,Initiation,A,Ocatranoo,1,30,Open land species,Moderate
1981,23,Initiation,A,Inuyomogi,10,30,Open land species,Dry
1981,23,Initiation,A,Poaceae SP,1,40,Unknown,Unknown
1981,23,Initiation,A,Higokusa,1,10,Generalist species,Moderate
1981,23,Initiation,A,Suge SP,5,20,Unknown,Unknown
1981,23,Initiation,A,Akashide,1,10,Woody species,Woody species
1981,23,Initiation,B,Miyakozasa,80,80,Generalist species,Moderate
1981,23,Initiation,B,Yamamomiji,5,110,Woody species,Woody species
1981,23,Initiation,B,Aomizu,5,20,Forest species,Wet
1981,23,Initiation,B,Tanisoba,1,10,Open land species,Wet
1981,23,Initiation,B,Yabumame,1,10,Open land species,Moderate
1981,23,Initiation,B,Aodamo,1,60,Woody species,Woody species
1981,23,Initiation,B,Natanetabirako,1,10,Open land species,Moderate
1981,23,Initiation,B,Futarishizuka,1,20,Forest species,Wet
1981,23,Initiation,B,Udo,1,70,Open land species,Dry
1981,23,Initiation,B,Akashide,1,60,Woody species,Woody species
1981,23,Initiation,C,Miyakozasa,75,80,Generalist species,Moderate
1981,23,Initiation,C,Naginata Koju,5,60,Open land species,Dry
1981,23,Initiation,C,Aomizu,10,40,Forest species,Wet
1981,23,Initiation,C,Kumaichigo,1,10,Woody species,Woody species
1981,23,Initiation,C,Akitabuki,5,30,Generalist species,Moderate
1981,23,Initiation,C,Hanatade,1,20,Forest species,Wet
1981,23,Initiation,C,Asteraceae sp7,1,30,Unknown,Unknown
1981,23,Initiation,C,Futosuge,1,20,Unknown,Unknown
1981,23,Initiation,C,Ransuge,1,10,Unknown,Unknown
1981,23,Initiation,C,Sugina,1,10,Open land species,Dry
1981,23,Initiation,C,Yabumame,1,10,Open land species,Moderate
1981,23,Initiation,D,Miyakozasa,90,80,Generalist species,Moderate
1981,23,Initiation,D,Ooawadachisou,5,60,Open land species,Dry
1981,23,Initiation,D,Inuyomogi,10,30,Open land species,Dry
1981,23,Initiation,D,Hangonsou,1,10,Open land species,Dry
1981,23,Initiation,D,Aomizu,5,10,Forest species,Wet
1981,23,Initiation,D,Kumaichigo,5,40,Woody species,Woody species
1981,23,Initiation,D,Yabumame,1,10,Open land species,Moderate
1981,23,Initiation,D,Akashide,1,10,Woody species,Woody species
1981,23,Initiation,D,Tanisoba,1,20,Open land species,Wet
1981,23,Initiation,D,Yomogi,1,20,Open land species,Dry
1981,23,Initiation,D,Ooyomogi,1,20,Open land species,Dry
1981,23,Initiation,D,Matatabi,1,20,Woody species,Woody species
1981,23,Initiation,D,Aodamo,1,60,Woody species,Woody species
1981,23,Initiation,D,Ransuge,1,10,Unknown,Unknown
1981,23,Initiation,D,Suge SP,1,10,Unknown,Unknown
1981,23,Transport,A,Miyakozasa,90,80,Generalist species,Moderate
1981,23,Transport,A,Fukkisou,5,20,Woody species,Woody species
1981,23,Transport,A,Konronsou,5,20,Forest species,Wet
1981,23,Transport,A,Akashide,1,10,Woody species,Woody species
1981,23,Transport,B,Miyakozasa,70,60,Generalist species,Moderate
1981,23,Transport,B,Yamabuki Shouma,5,20,Generalist species,Moderate
1981,23,Transport,B,Aodamo,1,20,Woody species,Woody species
1981,23,Transport,B,Vine SP,5,60,Unknown,Unknown
1981,23,Transport,B,Sugina,1,20,Open land species,Dry
1981,23,Transport,B,Konronsou,1,20,Forest species,Wet
1981,23,Transport,C,Miyakozasa,75,90,Generalist species,Moderate
1981,23,Transport,C,Yamabuki Shouma,1,30,Generalist species,Moderate
1981,23,Transport,C,Aodamo,5,30,Woody species,Woody species
1981,23,Transport,C,Tsurifunesou,5,20,Forest species,Wet
1981,23,Transport,C,Sugina,1,10,Open land species,Dry
1981,23,Transport,C,Torikabuto,1,15,Forest species,Wet
1981,23,Transport,C,Chishimaazami,1,10,Open land species,Moderate
1981,23,Transport,C,Nogariyasu,1,40,Generalist species,Moderate
1981,23,Transport,D,Miyakozasa,70,80,Generalist species,Moderate
1981,23,Transport,D,Akashide,1,10,Woody species,Woody species
1981,23,Transport,D,Yamabuki Shouma,1,10,Generalist species,Moderate
1981,23,Transport,D,Fukkisou,1,15,Woody species,Woody species
1981,23,Transport,D,Yamamomiji,1,10,Woody species,Woody species
1981,23,Deposition,A,Miyakozasa,80,60,Generalist species,Moderate
1981,23,Deposition,A,Tsurifunesou,5,40,Forest species,Wet
1981,23,Deposition,A,Hanatade,5,30,Forest species,Wet
1981,23,Deposition,A,Yabumame,1,40,Open land species,Moderate
1981,23,Deposition,A,Konronsou,5,20,Forest species,Wet
1981,23,Deposition,A,Akitabuki,1,30,Generalist species,Moderate
1981,23,Deposition,A,Kikumugura,1,10,Forest species,Moderate
1981,23,Deposition,A,unknown,1,20,Unknown,Unknown
1981,23,Deposition,A,Sawashiba,1,10,Woody species,Woody species
1981,23,Deposition,A,Yabuninjin,1,10,Forest species,Wet
1981,23,Deposition,B,Miyakozasa,80,60,Generalist species,Moderate
1981,23,Deposition,B,Sarashina Shouma,5,110,Generalist species,Wet
1981,23,Deposition,B,Oobasenkyu,5,40,Forest species,Wet
1981,23,Deposition,B,Haedokusou,5,50,Forest species,Moderate
1981,23,Deposition,B,Konronsou,5,20,Forest species,Wet
1981,23,Deposition,B,Aodamo,1,20,Woody species,Woody species
1981,23,Deposition,B,Akitabuki,20,40,Generalist species,Moderate
1981,23,Deposition,B,Sawashiba,1,10,Woody species,Woody species
1981,23,Deposition,B,Iwamitsuba,5,10,Open land species,Dry
1981,23,Deposition,B,Torikabuto,1,20,Forest species,Wet
1981,23,Deposition,B,Yabuninjin,1,10,Forest species,Wet
1981,23,Deposition,B,Hangonsou,5,100,Open land species,Dry
1981,23,Deposition,B,Suge SP,1,10,Unknown,Unknown
1981,23,Deposition,C,Miyakozasa,70,80,Generalist species,Moderate
1981,23,Deposition,C,Yobusumasou,10,130,Forest species,Wet
1981,23,Deposition,C,Iwamitsuba,1,10,Open land species,Dry
1981,23,Deposition,C,Asteraceae sp7,1,10,Unknown,Unknown
1981,23,Deposition,C,Konronsou,1,10,Forest species,Wet
1981,23,Deposition,C,Suge SP,10,60,Unknown,Unknown
1981,23,Deposition,C,Suge SP2,1,20,Unknown,Unknown
1981,23,Deposition,C,Akitabuki,1,20,Generalist species,Moderate
1981,23,Deposition,C,Sugina,1,10,Open land species,Dry
1981,23,Deposition,D,Miyakozasa,80,80,Generalist species,Moderate
1981,23,Deposition,D,Suge SP,30,40,Unknown,Unknown
1981,23,Deposition,D,Akitabuki,1,15,Generalist species,Moderate
1981,23,Deposition,D,Yamabuki Shouma,1,15,Generalist species,Moderate
1981,23,Deposition,D,Konronsou,1,10,Forest species,Wet
1981,23,Deposition,D,Sawashiba,1,5,Woody species,Woody species
1981,23,Deposition,D,Kikumugura,1,10,Forest species,Moderate
1947,30,Initiation,A,Miyakozasa,60,30,Generalist species,Moderate
1947,30,Initiation,A,Hangonsou,10,60,Open land species,Dry
1947,30,Initiation,A,Momijigasa,5,20,Forest species,Wet
1947,30,Initiation,A,Futarishizuka,1,10,Forest species,Wet
1947,30,Initiation,A,Yabumame,10,10,Open land species,Moderate
1947,30,Initiation,A,Yamamomiji,5,30,Woody species,Woody species
1947,30,Initiation,A,Mizunara,1,10,Woody species,Woody species
1947,30,Initiation,A,Sawashiba,1,40,Woody species,Woody species
1947,30,Initiation,A,Akashide,1,10,Woody species,Woody species
1947,30,Initiation,A,Ransuge,1,20,Unknown,Unknown
1947,30,Initiation,A,Aodamo,1,10,Woody species,Woody species
1947,30,Initiation,A,Suge SP,10,10,Unknown,Unknown
1947,30,Initiation,A,Umanomitsuba,1,5,Forest species,Wet
1947,30,Initiation,A,Suge SP2,1,5,Unknown,Unknown
1947,30,Initiation,A,Asteraceae sp8,1,5,Unknown,Unknown
1947,30,Initiation,A,Vine SP,1,10,Unknown,Unknown
1947,30,Initiation,B,Hangonsou,5,30,Open land species,Dry
1947,30,Initiation,B,Momijigasa,5,20,Forest species,Wet
1947,30,Initiation,B,Akitabuki,5,20,Generalist species,Moderate
1947,30,Initiation,B,Suge SP2,10,20,Unknown,Unknown
1947,30,Initiation,B,Suge SP,5,10,Unknown,Unknown
1947,30,Initiation,B,Nogariyasu,1,15,Generalist species,Moderate
1947,30,Initiation,B,Yabutabako,1,20,Open land species,Moderate
1947,30,Initiation,B,Yabumame,1,5,Open land species,Moderate
1947,30,Initiation,B,Akashide,1,5,Woody species,Woody species
1947,30,Initiation,B,Seedling SP,1,5,Unknown,Unknown
1947,30,Initiation,B,Kakidoshi,1,5,Open land species,Moderate
1947,30,Initiation,B,Yamamomiji,5,60,Woody species,Woody species
1947,30,Initiation,B,Konronsou,1,15,Forest species,Wet
1947,30,Initiation,B,Aodamo,1,10,Woody species,Woody species
1947,30,Initiation,B,Vine SP,1,10,Unknown,Unknown
1947,30,Initiation,C,Miyakozasa,70,40,Generalist species,Moderate
1947,30,Initiation,C,Futarishizuka,1,20,Forest species,Wet
1947,30,Initiation,C,Haedokusou,5,30,Forest species,Moderate
1947,30,Initiation,C,Momijigasa,5,60,Forest species,Wet
1947,30,Initiation,C,Yamamomiji,1,20,Woody species,Woody species
1947,30,Initiation,C,Itayakaede,1,10,Woody species,Woody species
1947,30,Initiation,D,Hangonsou,5,40,Open land species,Dry
1947,30,Initiation,D,Futarishizuka,15,30,Forest species,Wet
1947,30,Initiation,D,Haedokusou,5,40,Forest species,Moderate
1947,30,Initiation,D,Momijigasa,5,40,Forest species,Wet
1947,30,Initiation,D,Yamamomiji,5,10,Woody species,Woody species
1947,30,Initiation,D,Yabumame,1,5,Open land species,Moderate
1947,30,Initiation,D,Asteraceae SP,1,10,Unknown,Unknown
1947,30,Initiation,D,Nogariyasu,10,30,Generalist species,Moderate
1947,30,Initiation,D,Suge SP2,15,20,Unknown,Unknown
1947,30,Initiation,D,Suge SP,5,10,Unknown,Unknown
1947,30,Initiation,D,Umanomitsuba,1,20,Forest species,Wet
1947,30,Initiation,D,Aodamo,1,5,Woody species,Woody species
1947,30,Initiation,D,Yabutabako,1,5,Open land species,Moderate
1947,30,Initiation,D,Sawashiba,1,10,Woody species,Woody species
1947,30,Transport,A,Miyakozasa,40,40,Generalist species,Moderate
1947,30,Transport,A,Futarishizuka,20,30,Forest species,Wet
1947,30,Transport,A,Momijigasa,10,10,Forest species,Wet
1947,30,Transport,A,Haedokusou,5,40,Forest species,Moderate
1947,30,Transport,A,Konronsou,5,10,Forest species,Wet
1947,30,Transport,A,Hangonsou,1,20,Open land species,Dry
1947,30,Transport,A,Sarashina Shouma,1,5,Generalist species,Wet
1947,30,Transport,A,Vine SP,1,15,Unknown,Unknown
1947,30,Transport,B,Hangonsou,5,80,Open land species,Dry
1947,30,Transport,B,Miyakozasa,30,30,Generalist species,Moderate
1947,30,Transport,B,Futarishizuka,15,40,Forest species,Wet
1947,30,Transport,B,Momijigasa,15,40,Forest species,Wet
1947,30,Transport,B,Konronsou,5,15,Forest species,Wet
1947,30,Transport,B,Haedokusou,1,10,Forest species,Moderate
1947,30,Transport,B,Suge SP,1,10,Unknown,Unknown
1947,30,Transport,B,Yabumame,1,5,Open land species,Moderate
1947,30,Transport,B,Sakura SP,1,10,Woody species,Woody species
1947,30,Transport,B,Sawashiba,1,5,Woody species,Woody species
1947,30,Transport,B,Nogariyasu,1,10,Generalist species,Moderate
1947,30,Transport,C,Miyakozasa,80,40,Generalist species,Moderate
1947,30,Transport,C,Momijigasa,15,20,Forest species,Wet
1947,30,Transport,C,Yamamomiji,5,40,Woody species,Woody species
1947,30,Transport,C,Konronsou,10,45,Forest species,Wet
1947,30,Transport,C,Haedokusou,1,10,Forest species,Moderate
1947,30,Transport,C,Yabumame,1,15,Open land species,Moderate
1947,30,Transport,C,Yabutabako,1,10,Open land species,Moderate
1947,30,Transport,C,Iwamitsuba,1,15,Open land species,Dry
1947,30,Transport,C,Karamatsusou,1,35,Generalist species,Moderate
1947,30,Transport,D,Hangonsou,15,140,Open land species,Dry
1947,30,Transport,D,Futarishizuka,50,40,Forest species,Wet
1947,30,Transport,D,Momijigasa,20,50,Forest species,Wet
1947,30,Transport,D,Konronsou,10,20,Forest species,Wet
1947,30,Transport,D,Yabumame,5,10,Open land species,Moderate
1947,30,Transport,D,Tsuru ajisai,1,25,Woody species,Woody species
1947,30,Transport,D,Aodamo,1,10,Woody species,Woody species
1947,30,Transport,D,Kikumugura,1,10,Forest species,Moderate
1981,22,Initiation,A,Ooawadachisou,20,110,Open land species,Dry
1981,22,Initiation,A,Yomogi,10,60,Open land species,Dry
1981,22,Initiation,A,Naginata Koju,5,30,Open land species,Dry
1981,22,Initiation,A,Yamahagi,5,35,Woody species,Woody species
1981,22,Initiation,A,Yabumame,5,20,Open land species,Moderate
1981,22,Initiation,A,Inutade,10,20,Open land species,Wet
1981,22,Initiation,A,Inuyomogi,60,40,Open land species,Dry
1981,22,Initiation,A,Aodamo,1,20,Woody species,Woody species
1981,22,Initiation,A,Tanisoba,1,20,Open land species,Wet
1981,22,Initiation,A,Harujion,1,15,Open land species,Moderate
1981,22,Initiation,A,Oobako,1,15,Open land species,Dry
1981,22,Initiation,A,Nogariyasu,1,20,Generalist species,Moderate
1981,22,Initiation,A,Kouzorina,1,50,Open land species,Dry
1981,22,Initiation,B,Miyakozasa,70,60,Generalist species,Moderate
1981,22,Initiation,B,Akitabuki,5,20,Generalist species,Moderate
1981,22,Initiation,B,Tanisoba,1,30,Open land species,Wet
1981,22,Initiation,B,Yomogi,1,35,Open land species,Dry
1981,22,Initiation,B,Yabumame,1,20,Open land species,Moderate
1981,22,Initiation,B,Poaceae SP,1,40,Unknown,Unknown
1981,22,Initiation,B,Nogariyasu,1,20,Generalist species,Moderate
1981,22,Initiation,B,Sugina,1,10,Open land species,Dry
1981,22,Initiation,C,Miyakozasa,65,60,Generalist species,Moderate
1981,22,Initiation,C,Akitabuki,15,70,Generalist species,Moderate
1981,22,Initiation,C,Itayakaede,1,10,Woody species,Woody species
1981,22,Initiation,C,Sugina,1,30,Open land species,Dry
1981,22,Initiation,C,Nogariyasu,1,20,Generalist species,Moderate
1981,22,Initiation,C,Inuyomogi,1,10,Open land species,Dry
1981,22,Initiation,C,Aodamo,1,10,Woody species,Woody species
1981,22,Initiation,D,Akitabuki,30,50,Generalist species,Moderate
1981,22,Initiation,D,Sugina,10,20,Open land species,Dry
1981,22,Initiation,D,Naginata Koju,1,20,Open land species,Dry
1981,22,Initiation,D,Itayakaede,1,20,Woody species,Woody species
1981,22,Initiation,D,Inuyomogi,15,40,Open land species,Dry
1981,22,Initiation,D,Yabumame,10,10,Open land species,Moderate
1981,22,Initiation,D,Kourai Tennanshou,1,20,Forest species,Moderate
1981,22,Initiation,D,Aodamo,1,30,Woody species,Woody species
1981,22,Initiation,D,Yotsubahiyodori,1,20,Open land species,Moderate
1981,22,Initiation,D,Miyakozasa,20,50,Generalist species,Moderate
1981,22,Transport,A,Miyakozasa,90,70,Generalist species,Moderate
1981,22,Transport,A,Akitabuki,5,60,Generalist species,Moderate
1981,22,Transport,A,Tsuru ajisai,1,15,Woody species,Woody species
1981,22,Transport,A,Sugina,1,10,Open land species,Dry
1981,22,Transport,A,Tsurifunesou,1,30,Forest species,Wet
1981,22,Transport,A,Fern SP,1,5,Unknown,Unknown
1981,22,Transport,A,Yotsubahiyodori,1,20,Open land species,Moderate
1981,22,Transport,B,Akitabuki,25,80,Generalist species,Moderate
1981,22,Transport,B,Hangonsou,10,140,Open land species,Dry
1981,22,Transport,B,Miyakozasa,80,80,Generalist species,Moderate
1981,22,Transport,B,Tsurifunesou,1,25,Forest species,Wet
1981,22,Transport,B,Mizosoba,1,35,Generalist species,Wet
1981,22,Transport,B,Akashide,1,10,Woody species,Woody species
1981,22,Transport,B,Kitsurifune,1,20,Forest species,Wet
1981,22,Transport,C,Tsuru ajisai,1,25,Woody species,Woody species
1981,22,Transport,C,Itayakaede,1,10,Woody species,Woody species
1981,22,Transport,C,Miyakozasa,95,80,Generalist species,Moderate
1981,22,Transport,D,Sarashina Shouma,5,20,Generalist species,Wet
1981,22,Transport,D,Tsuru ajisai,1,30,Woody species,Woody species
1981,22,Transport,D,Akashide,5,120,Woody species,Woody species
1981,22,Transport,D,Aodamo,1,90,Woody species,Woody species
1981,22,Transport,D,Sugina,1,20,Open land species,Dry
1981,22,Transport,D,Mizuhiki,1,25,Forest species,Wet
1981,22,Transport,D,Nogariyasu,1,15,Generalist species,Moderate
1981,22,Transport,D,Hangonsou,1,60,Open land species,Dry
1981,22,Deposition,A,Miyakozasa,95,100,Generalist species,Moderate
1981,22,Deposition,A,Fukkisou,5,20,Woody species,Woody species
1981,22,Deposition,A,Konronsou,5,20,Forest species,Wet
1981,22,Deposition,A,Tsurifunesou,5,40,Forest species,Wet
1981,22,Deposition,A,Kitsurifune,5,40,Forest species,Wet
1981,22,Deposition,A,Momijigasa,1,30,Forest species,Wet
1981,22,Deposition,A,Aodamo,1,10,Woody species,Woody species
1981,22,Deposition,A,Aomizu,1,15,Forest species,Wet
1981,22,Deposition,B,Mitsuba,5,15,Forest species,Wet
1981,22,Deposition,B,Inutoubana,15,40,Forest species,Wet
1981,22,Deposition,B,Naginata Koju,5,25,Open land species,Dry
1981,22,Deposition,B,Miyakozasa,1,40,Generalist species,Moderate
1981,22,Deposition,B,Mizosoba,20,40,Generalist species,Wet
1981,22,Deposition,B,Aomizu,10,20,Forest species,Wet
1981,22,Deposition,B,Akino unagitsukami,1,25,Generalist species,Wet
1981,22,Deposition,B,Mizohoozuki,5,10,Generalist species,Wet
1981,22,Deposition,B,Harutade,20,45,Open land species,Dry
1981,22,Deposition,B,Mukago irakusa,5,30,Forest species,Wet
1981,22,Deposition,B,Momijigasa,5,20,Forest species,Wet
1981,22,Deposition,B,Sarashina Shouma,1,15,Generalist species,Wet
1981,22,Deposition,B,Kohakobe,5,15,Open land species,Wet
